# Experiment: figure_02_eve_position_map
# Rows are ordered by y first and x second; mesh cols = 41.
# Coordinates and distances are normalized by wavelength.
# One diffuse channel realization is fixed over the full map.
# Position dependence enters through LOS direction and path loss.
grid_row grid_col eve_x_lambda eve_y_lambda eve_z_lambda eve_distance_lambda eve_azimuth_deg eve_elevation_deg vulnerability_qpsk min_entropy_leakage_qpsk vulnerability_16qam min_entropy_leakage_16qam
12 35 15 17 0 22.6715681 48.57633437 0 0.3991379704 0.6749594354 0.2135056335 1.772346042
12 36 16 17 0 23.34523506 46.73570459 0 0.4029704279 0.6887458752 0.21666556 1.793541754
12 37 17 17 0 24.04163056 45 0 0.4030798538 0.6891375831 0.2144584161 1.778769839
12 38 18 17 0 24.75883681 43.36342296 0 0.4016246604 0.6839197608 0.2097962395 1.747060724
12 39 19 17 0 25.49509757 41.82016988 0 0.3999631592 0.677939024 0.2048786206 1.71284135
12 40 20 17 0 26.2488095 40.36453657 0 0.4005576351 0.680081748 0.2018648181 1.691461399
13 0 -20 18 0 26.90724809 138.0127875 0 0.6101711605 1.287285898 0.2976064117 2.251477514
13 1 -19 18 0 26.17250466 136.5481577 0 0.6257492922 1.323656659 0.3101056922 2.310831913
13 2 -18 18 0 25.45584412 135 0 0.6393669221 1.354716013 0.323617023 2.372359404
13 3 -17 18 0 24.75883681 133.363423 0 0.6501904923 1.378934365 0.3375486995 2.433167566
13 4 -16 18 0 24.08318916 131.6335393 0 0.6577950224 1.395709996 0.3516143139 2.492065707
13 5 -15 18 0 23.43074903 129.8055711 0 0.662950416 1.406972876 0.3657910912 2.549091844
13 6 -14 18 0 22.8035085 127.8749837 0 0.6706664372 1.423667311 0.3815063449 2.609778956
13 7 -13 18 0 22.20360331 125.837653 0 0.6935860179 1.47214672 0.401095882 2.682019059
13 8 -12 18 0 21.63330765 123.6900675 0 0.7260560197 1.538152771 0.4228568497 2.758241253
13 9 -11 18 0 21.09502311 121.4295656 0 0.7702549833 1.623408016 0.4455655156 2.833709485
13 10 -10 18 0 20.59126028 119.0546041 0 0.828054019 1.727796792 0.4682984673 2.905500221
13 11 -9 18 0 20.1246118 116.5650512 0 0.8888285208 1.829977016 0.4913343262 2.974776939
13 12 -8 18 0 19.6977156 113.962489 0 0.936877554 1.905932411 0.5262423892 3.073799368
13 13 -7 18 0 19.31320792 111.2505055 0 0.9675055247 1.952341805 0.5603900826 3.164503329
13 14 -6 18 0 18.97366596 108.4349488 0 0.9835707598 1.976100751 0.6081668745 3.282539143
13 15 -5 18 0 18.68154169 105.524111 0 0.9913413646 1.987453835 0.6586826457 3.397655445
13 16 -4 18 0 18.43908891 102.5288077 0 0.9933642307 1.990394704 0.6708941462 3.424157061
13 17 -3 18 0 18.24828759 99.46232221 0 0.9884569211 1.983249997 0.6447788387 3.366876301
13 18 -2 18 0 18.11077028 96.34019175 0 0.9647456909 1.9482206 0.598429048 3.259252111
13 19 -1 18 0 18.02775638 93.17983012 0 0.8986466075 1.845825793 0.5406335571 3.112722968
13 20 0 18 0 18 90 0 0.7979100217 1.674297972 0.4720258477 2.916937767
13 21 1 18 0 18.02775638 86.82016988 0 0.7145742383 1.515155808 0.4135629333 2.726178791
13 22 2 18 0 18.11077028 83.65980825 0 0.6535111262 1.386283704 0.3681232112 2.558260624
13 23 3 18 0 18.24828759 80.53767779 0 0.5908519573 1.240868602 0.3275690663 2.389871029
13 24 4 18 0 18.43908891 77.47119229 0 0.5386886565 1.107523591 0.2960657578 2.243989547
13 25 5 18 0 18.68154169 74.475889 0 0.498421136 0.9954371537 0.271497836 2.119012604
13 26 6 18 0 18.97366596 71.56505118 0 0.4681661471 0.9050925227 0.2528992471 2.016634647
13 27 7 18 0 19.31320792 68.74949449 0 0.4444606546 0.8301276169 0.2374737296 1.92583983
13 28 8 18 0 19.6977156 66.03751103 0 0.4254782568 0.7671573129 0.2251300852 1.848830769
13 29 9 18 0 20.1246118 63.43494882 0 0.4102710109 0.7146491242 0.2159210221 1.788575617
13 30 10 18 0 20.59126028 60.9453959 0 0.3980334709 0.670961658 0.2079850365 1.734551643
13 31 11 18 0 21.09502311 58.57043439 0 0.3874064664 0.6319199401 0.1999619241 1.677797219
13 32 12 18 0 21.63330765 56.30993247 0 0.3776986703 0.59530761 0.1935545836 1.630812378
13 33 13 18 0 22.20360331 54.16234705 0 0.3694594096 0.5634877776 0.1884007576 1.591876672
13 34 14 18 0 22.8035085 52.12501635 0 0.3720271619 0.5734798623 0.1887334768 1.59442225
13 35 15 18 0 23.43074903 50.19442891 0 0.3836244549 0.6177665959 0.1979888931 1.663491404
13 36 16 18 0 24.08318916 48.36646066 0 0.3913379375 0.6464868816 0.2055453269 1.717528477
13 37 17 18 0 24.75883681 46.63657704 0 0.3950065445 0.6599484615 0.2080216664 1.734805704
13 38 18 18 0 25.45584412 45 0 0.3960553329 0.6637739083 0.2062411242 1.722403938
13 39 19 18 0 26.17250466 43.4518423 0 0.395579761 0.6620405205 0.2024072062 1.695332559
13 40 20 18 0 26.90724809 41.9872125 0 0.3951993691 0.6606525491 0.1983063525 1.665802799
14 0 -20 19 0 27.58622845 136.4688007 0 0.613321298 1.294714956 0.2988006704 2.25725529
14 1 -19 19 0 26.87005769 135 0 0.6260214111 1.324283906 0.3110046775 2.315008184
14 2 -18 19 0 26.17250466 133.4518423 0 0.6363168651 1.347817265 0.323580711 2.372197515
14 3 -17 19 0 25.49509757 131.8201699 0 0.6437829033 1.364646169 0.3364464125 2.428448643
14 4 -16 19 0 24.8394847 130.1009075 0 0.6495407397 1.377491921 0.3494444181 2.483134907
14 5 -15 19 0 24.20743687 128.2901632 0 0.6573951772 1.394832778 0.3635561239 2.540250002
14 6 -14 19 0 23.60084744 126.3843518 0 0.6779113128 1.439168452 0.3808565637 2.607319664
14 7 -13 19 0 23.02172887 124.3803447 0 0.7064129214 1.498583637 0.4000935594 2.67840931
14 8 -12 19 0 22.47220505 122.2756443 0 0.7437035825 1.572799627 0.4202369334 2.749274867
14 9 -11 19 0 21.9544984 120.0685828 0 0.7924365214 1.664367277 0.4412239176 2.819582903
14 10 -10 19 0 21.47091055 117.7585406 0 0.8496428778 1.76492848 0.4621518558 2.886438881
14 11 -9 19 0 21.02379604 115.3461759 0 0.9032142135 1.853140095 0.4881563633 2.965415242
14 12 -8 19 0 20.61552813 112.8336542 0 0.943400273 1.915941923 0.5213332804 3.060277865
14 13 -7 19 0 20.24845673 110.2248594 0 0.9684029384 1.953679362 0.5547687813 3.14995851
14 14 -6 19 0 19.92485885 107.5255684 0 0.9824880497 1.974511765 0.6048022133 3.274535324
14 15 -5 19 0 19.6468827 104.7435628 0 0.9892156863 1.984357022 0.642529913 3.361835526
14 16 -4 19 0 19.41648784 101.888658 0 0.9899877065 1.985482515 0.6432277461 3.363401545
14 17 -3 19 0 19.23538406 98.97262661 0 0.9821663108 1.974039243 0.61396708 3.296233208
14 18 -2 19 0 19.10497317 96.00900596 0 0.9536122584 1.931474686 0.5707673904 3.190974817
14 19 -1 19 0 19.02629759 93.0127875 0 0.8873366404 1.827553447 0.5167166334 3.047445231
14 20 0 19 0 19 90 0 0.7938299595 1.666901916 0.4551577872 2.864438669
14 21 1 19 0 19.02629759 86.9872125 0 0.7143073027 1.514616776 0.4018363072 2.684679827
14 22 2 19 0 19.10497317 83.99099404 0 0.6555022498 1.390672637 0.3600183903 2.526142509
14 23 3 19 0 19.23538406 81.02737339 0 0.5963874544 1.254321814 0.3221421414 2.365769306
14 24 4 19 0 19.41648784 78.11134196 0 0.5451096594 1.12461839 0.2920906296 2.224487981
14 25 5 19 0 19.6468827 75.25643716 0 0.504172741 1.011990024 0.2681790175 2.10126827
14 26 6 19 0 19.92485885 72.47443163 0 0.472892983 0.9195856396 0.2496719526 1.998105668
14 27 7 19 0 20.24845673 69.77514057 0 0.4482000957 0.8422148621 0.23474985 1.909196141
14 28 8 19 0 20.61552813 67.16634582 0 0.4282418195 0.7764975926 0.2216736078 1.82650892
14 29 9 19 0 21.02379604 64.65382406 0 0.4120467638 0.7208799853 0.2119219803 1.761605135
14 30 10 19 0 21.47091055 62.2414594 0 0.3985881603 0.672970762 0.203666189 1.704278401
14 31 11 19 0 21.9544984 59.93141718 0 0.3869885413 0.6303627541 0.1964046583 1.651901053
14 32 12 19 0 22.47220505 57.72435569 0 0.3766350395 0.5912391296 0.1893762349 1.599327201
14 33 13 19 0 23.02172887 55.61965528 0 0.3671310706 0.554367121 0.1837155931 1.555545987
14 34 14 19 0 23.60084744 53.61564818 0 0.3607185441 0.5289454973 0.1796018958 1.522874484
14 35 15 19 0 24.20743687 51.70983681 0 0.3681926484 0.5585327264 0.1832943745 1.552234414
14 36 16 19 0 24.8394847 49.89909245 0 0.3783658604 0.5978538268 0.1922509518 1.621062646
14 37 17 19 0 25.49509757 48.17983012 0 0.3851156526 0.6233636662 0.1983365093 1.666022175
14 38 18 19 0 26.17250466 46.5481577 0 0.3887902832 0.6370640683 0.2000816479 1.67866075
14 39 19 19 0 26.87005769 45 0 0.3903502358 0.6428410463 0.19877453 1.669204814
14 40 20 19 0 27.58622845 43.53119929 0 0.3908105378 0.6445412736 0.195710882 1.646795881
15 0 -20 20 0 28.28427125 135 0 0.6130165855 1.293998013 0.2993402007 2.259857948
15 1 -19 20 0 27.58622845 133.5311993 0 0.6230793071 1.31748771 0.3107642271 2.313892346
15 2 -18 20 0 26.90724809 131.9872125 0 0.6305366213 1.334652069 0.3225614741 2.367646042
15 3 -17 20 0 26.2488095 130.3645366 0 0.6366662887 1.348609281 0.3345904852 2.420468325
15 4 -16 20 0 25.61249695 128.6598083 0 0.6446879903 1.366673013 0.347411624 2.474717931
15 5 -15 20 0 25 126.8698976 0 0.6638371697 1.408901316 0.3626452774 2.536630967
15 6 -14 20 0 24.41311123 124.9920202 0 0.6891994317 1.462993417 0.379794963 2.603292677
15 7 -13 20 0 23.85372088 123.0238676 0 0.7212280781 1.528527469 0.3978149552 2.670169418
15 8 -12 20 0 23.32380758 120.9637565 0 0.7623972665 1.608614852 0.4167021699 2.737088518
15 9 -11 20 0 22.82542442 118.8107937 0 0.8135244066 1.702257534 0.4360042621 2.802414143
15 10 -10 20 0 22.36067977 116.5650512 0 0.8675276046 1.79498157 0.4565571503 2.868867368
15 11 -9 20 0 21.9317122 114.2277453 0 0.9137025242 1.869796446 0.4855107919 2.957575269
15 12 -8 20 0 21.54065923 111.8014095 0 0.9469429241 1.921349377 0.5148774925 3.04230111
15 13 -7 20 0 21.1896201 109.2900462 0 0.968067025 1.953178842 0.5519251638 3.142544569
15 14 -6 20 0 20.88061302 106.6992442 0 0.9805717218 1.971695062 0.5977781588 3.257682091
15 15 -5 20 0 20.61552813 104.0362435 0 0.986264165 1.980046021 0.6233031519 3.318005913
15 16 -4 20 0 20.39607805 101.3099325 0 0.9853788728 1.978750445 0.6151481039 3.299005703
15 17 -3 20 0 20.22374842 98.53076561 0 0.9743444383 1.962503771 0.5850956584 3.226744418
15 18 -2 20 0 20.09975124 95.71059314 0 0.9418377407 1.91355044 0.5448098508 3.123824694
15 19 -1 20 0 20.02498439 92.86240523 0 0.8764327562 1.80971531 0.4945034741 2.984052562
15 20 0 20 0 20 90 0 0.7895261917 1.659059032 0.4392616332 2.8131524
15 21 1 20 0 20.02498439 87.13759477 0 0.7137756733 1.513542638 0.39034399 2.642817962
15 22 2 20 0 20.09975124 84.28940686 0 0.6568842277 1.393711031 0.3522200886 2.4945491
15 23 3 20 0 20.22374842 81.46923439 0 0.6010664104 1.265596305 0.3166990421 2.341184409
15 24 4 20 0 20.39607805 78.69006753 0 0.5510482971 1.140250676 0.287993065 2.204105976
15 25 5 20 0 20.61552813 75.96375653 0 0.5101912194 1.029109975 0.2648641888 2.083324701
15 26 6 20 0 20.88061302 73.30075577 0 0.4778710422 0.9346932515 0.2465904483 1.980188823
15 27 7 20 0 21.1896201 70.70995378 0 0.4522565476 0.8552132948 0.2320019763 1.892209
15 28 8 20 0 21.54065923 68.19859051 0 0.4316606559 0.7879695082 0.2194020617 1.811648988
15 29 9 20 0 21.9317122 65.77225468 0 0.4145270545 0.7295381689 0.2087653946 1.739954492
15 30 10 20 0 22.36067977 63.43494882 0 0.4003280241 0.6792545172 0.2003534317 1.680619126
15 31 11 20 0 22.82542442 61.18920626 0 0.3880988731 0.6344961493 0.1931558516 1.627837289
15 32 12 20 0 23.32380758 59.03624347 0 0.3772549199 0.5936116205 0.1863525526 1.576106486
15 33 13 20 0 23.85372088 56.97613244 0 0.3674027486 0.5554343246 0.1803147128 1.528589024
15 34 14 20 0 24.41311123 55.0079798 0 0.3589599579 0.5218948251 0.175416878 1.488859471
15 35 15 20 0 25 53.13010235 0 0.3556453508 0.5085112089 0.1730974629 1.469656484
15 36 16 20 0 25.61249695 51.34019175 0 0.3650459113 0.5461498262 0.1791262367 1.51904857
15 37 17 20 0 26.2488095 49.63546343 0 0.3738885131 0.5806800535 0.1868841252 1.58021593
15 38 18 20 0 26.90724809 48.0127875 0 0.3801087208 0.6044840302 0.1916802481 1.616773586
15 39 19 20 0 27.58622845 46.46880071 0 0.3838251371 0.6185211033 0.1931107023 1.627500027
15 40 20 20 0 28.28427125 45 0 0.3856993531 0.6255486315 0.1919981956 1.619164658
16 0 -20 21 0 29 133.602819 0 0.6103847655 1.28779086 0.2989020655 2.257744771
16 1 -19 21 0 28.31960452 132.1375948 0 0.6178571257 1.305345171 0.3097537031 2.309193435
16 2 -18 21 0 27.65863337 130.6012946 0 0.6245834798 1.320966316 0.3207060392 2.359323426
16 3 -17 21 0 27.01851217 128.990994 0 0.6331363671 1.340588171 0.332436622 2.411151227
16 4 -16 21 0 26.40075756 127.3039483 0 0.6508756929 1.380453943 0.3465328526 2.471064037
16 5 -15 21 0 25.8069758 125.5376778 0 0.6737771798 1.430343472 0.3615365214 2.532213296
16 6 -14 21 0 25.23885893 123.6900675 0 0.7018466849 1.48922782 0.377775899 2.59560257
16 7 -13 21 0 24.69817807 121.7594801 0 0.7371871779 1.560102883 0.3947805349 2.659122763
16 8 -12 21 0 24.18677324 119.7448813 0 0.7816063815 1.644514151 0.412342706 2.721915793
16 9 -11 21 0 23.70653918 117.6459754 0 0.8320151536 1.73468171 0.4306166503 2.784476009
16 10 -10 21 0 23.2594067 115.4633451 0 0.8806226904 1.816595923 0.4533688687 2.858757235
16 11 -9 21 0 22.84731932 113.1985905 0 0.920090667 1.879847938 0.4809229275 2.943877612
16 12 -8 21 0 22.47220505 110.854458 0 0.9483064764 1.923425294 0.5093536519 3.026739594
16 13 -7 21 0 22.13594362 108.4349488 0 0.9670119745 1.95160566 0.549159716 3.135297704
16 14 -6 21 0 21.84032967 105.9453959 0 0.9778754896 1.967722687 0.5874109224 3.232441997
16 15 -5 21 0 21.58703314 103.3924978 0 0.9822926363 1.974224789 0.601433906 3.266478108
16 16 -4 21 0 21.37755833 100.7842979 0 0.9795058249 1.970125977 0.5885667735 3.235278005
16 17 -3 21 0 21.21320344 98.13010235 0 0.9652001205 1.948900001 0.558426316 3.159438836
16 18 -2 21 0 21.09502311 95.44033203 0 0.9296886988 1.894819624 0.5203807158 3.057639405
16 19 -1 21 0 21.02379604 92.72631099 0 0.8658872321 1.792251054 0.4743519339 2.924029734
16 20 0 21 0 21 90 0 0.7849616887 1.650694148 0.4236669035 2.761002336
16 21 1 21 0 21.02379604 87.27368901 0 0.7128261555 1.511622179 0.3791556005 2.600861938
16 22 2 21 0 21.09502311 84.55966797 0 0.6576764796 1.395449981 0.3441738653 2.461209456
16 23 3 21 0 21.21320344 81.86989765 0 0.6049424797 1.274869877 0.3116194504 2.31785719
16 24 4 21 0 21.37755833 79.21570213 0 0.556404778 1.154206714 0.2840440879 2.18418678
16 25 5 21 0 21.58703314 76.60750225 0 0.5158502014 1.045024085 0.2617577413 2.06630411
16 26 6 21 0 21.84032967 74.0546041 0 0.4829794277 0.9500336445 0.2438747602 1.964212359
16 27 7 21 0 22.13594362 71.56505118 0 0.4567408755 0.869447813 0.2294272164 1.87610845
16 28 8 21 0 22.47220505 69.14554196 0 0.4352840028 0.8000289054 0.2171556759 1.796801567
16 29 9 21 0 22.84731932 66.80140949 0 0.4175271361 0.73994187 0.2065064759 1.724258929
16 30 10 21 0 23.2594067 64.53665494 0 0.402682545 0.6877148425 0.1977635135 1.661848185
16 31 11 21 0 23.70653918 62.35402464 0 0.3899727974 0.6414453971 0.1904248193 1.607293431
16 32 12 21 0 24.18677324 60.2551187 0 0.3786918465 0.5990962645 0.1838258855 1.556411839
16 33 13 21 0 24.69817807 58.24051992 0 0.3686364862 0.5602707754 0.1777945141 1.508282715
16 34 14 21 0 25.23885893 56.30993247 0 0.3596068443 0.5244923848 0.172488429 1.46457149
16 35 15 21 0 25.8069758 54.46232221 0 0.3524115621 0.4953331628 0.1684176298 1.430115072
16 36 16 21 0 26.40075756 52.69605172 0 0.3531614827 0.4983999102 0.1684792552 1.430642869
16 37 17 21 0 27.01851217 51.00900596 0 0.3621841861 0.5347954609 0.1752619171 1.48758445
16 38 18 21 0 27.65863337 49.39870535 0 0.3701513454 0.5661871777 0.1817974224 1.54040365
16 39 19 21 0 28.31960452 47.86240523 0 0.3757546492 0.58786286 0.185539924 1.569801561
16 40 20 21 0 29 46.39718103 0 0.3794570264 0.6020084145 0.1866544002 1.578441424
17 0 -20 22 0 29.73213749 132.273689 0 0.6061374825 1.277716964 0.2977606269 2.252224903
17 1 -19 22 0 29.06888371 130.8150839 0 0.612969509 1.293887217 0.3080154316 2.301074537
17 2 -18 22 0 28.42534081 129.2894069 0 0.6223295224 1.315750592 0.3190146894 2.351694761
17 3 -17 22 0 27.80287755 127.6942405 0 0.6388446951 1.353537156 0.3313683903 2.406507893
17 4 -16 22 0 27.20294102 126.0273734 0 0.6597819602 1.400061237 0.3450250196 2.464772888
17 5 -15 22 0 26.62705391 124.286877 0 0.6849303678 1.454029232 0.3595400019 2.524224197
17 6 -14 22 0 26.07680962 122.4711923 0 0.7156701437 1.5173667 0.3749138224 2.584630921
17 7 -13 22 0 25.55386468 120.5792269 0 0.7538833129 1.592413144 0.3907718174 2.644398328
17 8 -12 22 0 25.05992817 118.6104597 0 0.7991014894 1.676450649 0.4075701293 2.705120226
17 9 -11 22 0 24.59674775 116.5650512 0 0.8465168904 1.759610759 0.4254496994 2.767060478
17 10 -10 22 0 24.16609195 114.4439548 0 0.8896379808 1.831290287 0.4497046921 2.847049842
17 11 -9 22 0 23.76972865 112.2490237 0 0.923752225 1.885577839 0.4752667382 2.926809342
17 12 -8 22 0 23.40939982 109.9831065 0 0.9484509041 1.923645001 0.5056684107 3.016263561
17 13 -7 22 0 23.08679276 107.6501242 0 0.9649574954 1.948537301 0.5443380472 3.122574784
17 14 -6 22 0 22.8035085 105.2551187 0 0.9743869962 1.962566785 0.5731668936 3.197027186
17 15 -5 22 0 22.56102835 102.8042661 0 0.9772596649 1.966813853 0.5789401068 3.21148601
17 16 -4 22 0 22.36067977 100.3048465 0 0.9723414871 1.959534984 0.5629484144 3.171074633
17 17 -3 22 0 22.20360331 97.76516602 0 0.9549691126 1.933525977 0.5333068386 3.093037733
17 18 -2 22 0 22.09072203 95.19442891 0 0.917362718 1.875564182 0.497789349 2.993607267
17 19 -1 22 0 22.02271555 92.6025622 0 0.8556471852 1.775087948 0.4554193317 2.865267438
17 20 0 22 0 22 90 0 0.7801436314 1.641811667 0.4096344829 2.712409071
17 21 1 22 0 22.02271555 87.3974378 0 0.7113598043 1.508651362 0.3682831132 2.558887152
17 22 2 22 0 22.09072203 84.80557109 0 0.6580439027 1.396255744 0.3360881889 2.426911748
17 23 3 22 0 22.20360331 82.23483398 0 0.6079427689 1.282007421 0.3061687106 2.292398757
17 24 4 22 0 22.36067977 79.69515353 0 0.5611627627 1.166491184 0.2801377777 2.164208455
17 25 5 22 0 22.56102835 77.19573393 0 0.5211273983 1.059708012 0.2586191804 2.048901181
17 26 6 22 0 22.8035085 74.7448813 0 0.4880108439 0.9649851107 0.2411209167 1.947828712
17 27 7 22 0 23.08679276 72.34987578 0 0.4611835102 0.8834128348 0.2269455129 1.860417869
17 28 8 22 0 23.40939982 70.01689348 0 0.4391257599 0.8127060732 0.2150503443 1.782746346
17 29 9 22 0 23.76972865 67.75097634 0 0.4208812061 0.7514849946 0.2046455241 1.711199019
17 30 10 22 0 24.16609195 65.55604522 0 0.4054352034 0.6975432667 0.1957530229 1.647106491
17 31 11 22 0 24.59674775 63.43494882 0 0.392152974 0.6494884466 0.1881844238 1.590219125
17 32 12 22 0 25.05992817 61.38954033 0 0.3805989136 0.6063433488 0.1816874429 1.539530618
17 33 13 22 0 25.55386468 59.42077313 0 0.3701915524 0.5663438789 0.1756667232 1.49091283
17 34 14 22 0 26.07680962 57.52880771 0 0.3608220014 0.5293592158 0.170274625 1.44593536
17 35 15 22 0 26.62705391 55.71312302 0 0.3527586184 0.4967532356 0.165786285 1.407396567
17 36 16 22 0 27.20294102 53.97262661 0 0.3472433451 0.4740189505 0.1625214122 1.378701711
17 37 17 22 0 27.80287755 52.30575953 0 0.3511723157 0.490251021 0.164839138 1.399130729
17 38 18 22 0 28.42534081 50.71059314 0 0.3594423924 0.5238324745 0.1714302927 1.455693969
17 39 19 22 0 29.06888371 49.18491613 0 0.3665624044 0.552130732 0.1768684782 1.500748857
17 40 20 22 0 29.73213749 47.72631099 0 0.3718871968 0.5729369852 0.1798639921 1.5249783
18 0 -20 23 0 30.47950131 131.0090869 0 0.6024403794 1.268890377 0.2961200761 2.244254209
18 1 -19 23 0 29.83286778 129.559668 0 0.6124966288 1.292773809 0.3063865063 2.293424665
18 2 -18 23 0 29.20616373 128.0470425 0 0.627947729 1.328716378 0.3176079516 2.345318937
18 3 -17 23 0 28.60069929 126.4692344 0 0.6471553334 1.372183942 0.3298682586 2.399961867
18 4 -16 23 0 28.01785145 124.8244892 0 0.6698366785 1.421881282 0.3429942978 2.456256497
18 5 -15 23 0 27.45906044 123.111342 0 0.6968450676 1.478909837 0.3566949899 2.512762857
18 6 -14 23 0 26.92582404 121.3286929 0 0.730029408 1.546026487 0.3713264377 2.570759941
18 7 -13 23 0 26.41968963 119.475889 0 0.7697845461 1.622526613 0.386594658 2.628893608
18 8 -12 23 0 25.94224354 117.5528116 0 0.8139464934 1.703005864 0.402502535 2.687069775
18 9 -11 23 0 25.49509757 115.5599652 0 0.857442276 1.778111456 0.4219238498 2.755054545
18 10 -10 23 0 25.07987241 113.4985657 0 0.895641103 1.840992643 0.4452823953 2.83279248
18 11 -9 23 0 24.69817807 111.3706223 0 0.9256642543 1.888560917 0.4702109948 2.911380179
18 12 -8 23 0 24.35159132 109.179008 0 0.9475761738 1.922313829 0.5024768023 3.007128898
18 13 -7 23 0 24.04163056 106.9275131 0 0.9619874191 1.944089932 0.5361831428 3.100797768
18 14 -6 23 0 23.76972865 104.620874 0 0.9699533002 1.955987193 0.5569072005 3.155508851
18 15 -5 23 0 23.53720459 102.2647737 0 0.9711054739 1.957699904 0.5573286534 3.156600232
18 16 -4 23 0 23.34523506 99.86580694 0 0.963959032 1.947043739 0.5391423407 3.108738119
18 17 -3 23 0 23.19482701 97.43140797 0 0.9439029603 1.916710453 0.5099104401 3.028315782
18 18 -2 23 0 23.08679276 94.96974073 0 0.9050073713 1.856001448 0.4769327223 2.931857675
18 19 -1 23 0 23.02172887 92.48955292 0 0.845644803 1.758123719 0.4379277539 2.808764789
18 20 0 23 0 23 90 0 0.7750913618 1.632438279 0.3963130744 2.664712468
18 21 1 23 0 23.02172887 87.51044708 0 0.7096469826 1.505173432 0.3582143703 2.518895119
18 22 2 23 0 23.08679276 85.03025927 0 0.6579718148 1.39609769 0.3280905429 2.392165914
18 23 3 23 0 23.19482701 82.56859203 0 0.6101971914 1.287347445 0.3005068505 2.265469785
18 24 4 23 0 23.34523506 80.13419306 0 0.5652990809 1.177086257 0.2760127681 2.142806911
18 25 5 23 0 23.53720459 77.73522627 0 0.5259619337 1.073030294 0.2555526166 2.031692268
18 26 6 23 0 23.76972865 75.37912601 0 0.4929959294 0.9796476396 0.23862218 1.932800053
18 27 7 23 0 24.04163056 73.07248694 0 0.4657077039 0.8974966529 0.2245584403 1.845162853
18 28 8 23 0 24.35159132 70.82099197 0 0.443192953 0.8260068471 0.2128482878 1.76789739
18 29 9 23 0 24.69817807 68.62937773 0 0.4243839747 0.7634420845 0.202755869 1.697815581
18 30 10 23 0 25.07987241 66.50143432 0 0.4083865615 0.7080072983 0.1939940591 1.634084377
18 31 11 23 0 25.49509757 64.44003483 0 0.3946993148 0.65882592 0.186388934 1.576388114
18 32 12 23 0 25.94224354 62.44718842 0 0.3827586222 0.6145067819 0.1797863454 1.524355359
18 33 13 23 0 26.41968963 60.524111 0 0.3721216046 0.573846058 0.173775098 1.475293264
18 34 14 23 0 26.92582404 58.67130713 0 0.3625605892 0.5362940158 0.1685183445 1.430977553
18 35 15 23 0 27.45906044 56.88865804 0 0.3539138775 0.5014702383 0.1638590976 1.39052768
18 36 16 23 0 28.01785145 55.17551084 0 0.3468710696 0.4724714245 0.1599733324 1.355903332
18 37 17 23 0 28.60069929 53.53076561 0 0.3434044614 0.4579806876 0.1578327714 1.336468694
18 38 18 23 0 29.20616373 51.95295747 0 0.3492650726 0.4823942817 0.1618045463 1.372324049
18 39 19 23 0 29.83286778 50.44033203 0 0.3568987674 0.5135868238 0.1676681639 1.423680688
18 40 20 23 0 30.47950131 48.9909131 0 0.3633539335 0.5394474295 0.1720840311 1.461185131
19 0 -20 24 0 31.2409987 129.8055711 0 0.6029956285 1.270219448 0.2947616346 2.237620664
19 1 -19 24 0 30.61045573 128.3674854 0 0.6175236858 1.304566379 0.3048479 2.286161513
19 2 -18 24 0 30 126.8698976 0 0.6353670493 1.345662178 0.3161252506 2.338568181
19 3 -17 24 0 29.41088234 125.3112134 0 0.6558947273 1.391536182 0.3278196119 2.390974072
19 4 -16 24 0 28.8444102 123.6900675 0 0.6801277407 1.443877642 0.3403921301 2.445269587
19 5 -15 24 0 28.3019434 122.0053832 0 0.7093143724 1.504497085 0.3535058277 2.499805904
19 6 -14 24 0 27.78488798 120.2564372 0 0.744216026 1.573793363 0.3677254521 2.556700941
19 7 -13 24 0 27.29468813 118.4429286 0 0.784258595 1.64940134 0.3821685414 2.612280931
19 8 -12 24 0 26.83281573 116.5650512 0 0.8262162534 1.724591346 0.3983243895 2.672015724
19 9 -11 24 0 26.40075756 114.6235648 0 0.8656111935 1.79179106 0.4185087885 2.743329824
19 10 -10 24 0 26 112.6198649 0 0.8996600401 1.84745185 0.4403971832 2.816877147
19 11 -9 24 0 25.63201124 110.5560452 0 0.926243125 1.889462834 0.46611272 2.898750789
19 12 -8 24 0 25.29822128 108.4349488 0 0.9455500417 1.919225718 0.4979886972 2.994184903
19 13 -7 24 0 25 106.2602047 0 0.9581561648 1.938332717 0.5259092699 3.072885832
19 14 -6 24 0 24.73863375 104.0362435 0 0.9645202357 1.947883412 0.5401830681 3.111520325
19 15 -5 24 0 24.51530134 101.7682889 0 0.9638899895 1.946940404 0.5354344262 3.098781806
19 16 -4 24 0 24.33105012 99.46232221 0 0.9545293259 1.932861427 0.5166698508 3.047314606
19 17 -3 24 0 24.18677324 97.12501635 0 0.9322329594 1.898762426 0.4887760841 2.967245601
19 18 -2 24 0 24.08318916 94.76364169 0 0.8927050961 1.836255567 0.4574173356 2.871582948
19 19 -1 24 0 24.0208243 92.38594403 0 0.8358351448 1.741290327 0.4213296672 2.753021409
19 20 0 24 0 24 90 0 0.7698420705 1.622634419 0.3836869611 2.618001644
19 21 1 24 0 24.0208243 87.61405597 0 0.7078428239 1.501500951 0.3488659467 2.480744686
19 22 2 24 0 24.08318916 85.23635831 0 0.6575762234 1.39523004 0.3205830551 2.358770077
